ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,railway,layer,start_date,name:ja,light_rail,local_ref,network:wikidata,ref_name,nat_name,old_name,wheelchair:description,level,tactile_paving,wheelchair,uic_ref,uic_name,tram,ref,public_transport,operator,network,name,ele,n,distance,feature_x,feature_y,nearest_x,nearest_y
"418","7.5","190","8430","8037",Rebbergstrasse 11,"Rebbergstrasse 11, 8037",Zurich,Zurich,Switzerland,"0","31579070","11, Rebbergstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3980599,8.516596400000001",n2288259606,"2288259606",node,tram_stop,,,,,,,,,,,,,,"8591417","Zürich, Waidfussweg",yes,"2800",stop_position,VBZ,ZVV,Waidfussweg,"428","1",0.00343307747800614,8.5165964,47.3980599,8.5188285,47.3954515
"419","7.5","160","5760","8053",Wiesliacher 21,"Wiesliacher 21, 8053",Zurich,Zurich,Switzerland,"0","154008673","21, Wiesliacher, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.353868950000006,8.599121820003521",n2297460815,"2297460815",node,tram_stop,,,,,,,,,,,,,yes,"8591142","Zürich, Friedhof Enzenbühl",yes,"894",stop_position,VBZ,ZVV,Friedhof Enzenbühl,"512","1",0.0186237706563017,8.59912182000352,47.35386895,8.5807219,47.3509901
"420","8","200","9140","8008",Forchstrasse 22,"Forchstrasse 22, 8008",Zurich,Zurich,Switzerland,"0","121158315","22, Forchstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36382725,8.5555749",n4880303439,"4880303439",node,tram_stop,,,,yes,,,,,,,,,yes,"8530813","Zürich, Kreuzplatz",yes,"1453",stop_position,VBZ,ZVV,Kreuzplatz,"424","1",0.00163204444256273,8.5555749,47.36382725,8.5542509,47.3647815
"421","8","220","9190","8008",Forchstrasse 62,"Forchstrasse 62, 8008",Zurich,Zurich,Switzerland,"0","121281222","62, Forchstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36267075,8.558111923020714",n2297344125,"2297344125",node,tram_stop,,,,,,,,,,,,yes,no,"8591364","Zürich, Signaustrasse",yes,"2388",stop_position,VBZ,ZVV,Signaustrasse,"429","1",0.0004540384672695,8.55811192302071,47.36267075,8.5578433,47.3630368
"422","8","400","3590","8041",Leimbachstrasse 99,"Leimbachstrasse 99, 8041",Zurich,Zurich,Switzerland,"0","55801101","99, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3308371,8.516033074452224",n5103372843,"5103372843",node,tram_stop,,,,,,,,,Wollishofen,,,,,"8591439","Zürich, Wollishoferplatz",yes,"2950",stop_position,VBZ,ZVV,Wollishoferplatz,"450","1",0.015838482148091,8.51603307445222,47.3308371,8.5300851,47.3381445
"423","8.5","320","8980","8006",Germaniastrasse 38,"Germaniastrasse 38, 8006",Zurich,Zurich,Switzerland,"0","2096569845","38, Germaniastrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3887722,8.5516757",n2280219093,"2280219093",node,tram_stop,,,,,,,,,,,,,,"8591362","Zürich, Seilbahn Rigiblick",yes,"2367",stop_position,VBZ,ZVV,Seilbahn Rigiblick,"493","1",0.00433523260044722,8.5516757,47.3887722,8.54824,47.3861283
"424","8.5","280","14220","8032",Hofstrasse 74,"Hofstrasse 74, 8032",Zurich,Zurich,Switzerland,"0","33818800","74, Hofstrasse, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37319015,8.561388830292987",n2281784331,"2281784331",node,tram_stop,,,,,,,,,,,,,,"8591230","Zürich, Kirche Fluntern",yes,"1407",stop_position,VBZ,ZVV,Kirche Fluntern,"513","1",0.00371577893078253,8.56138883029299,47.37319015,8.5592743,47.3762456
"425","9","240","12550","8006",Hadlaubstrasse 56,"Hadlaubstrasse 56, 8006",Zurich,Zurich,Switzerland,"0","99465469","56, Hadlaubstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.384830550000004,8.55312715516682",n2280219084,"2280219084",node,tram_stop,,,,,,,,,,,,,,"8591362","Zürich, Seilbahn Rigiblick",yes,"2367",stop_position,VBZ,ZVV,Seilbahn Rigiblick,"493","1",0.0047654717705739,8.55312715516682,47.38483055,8.5484346,47.385661
"426","9.5","280","8170","8002",Scheideggstrasse 70,"Scheideggstrasse 70, 8002",Zurich,Zurich,Switzerland,"0","24424561","70, Scheideggstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.353282899999996,8.52881314739549",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.0034920905801898,8.52881314739549,47.3532829,8.5319803,47.3518119
"433",,"53","4890","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"434",,"46","5050","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"435",,"42","4310","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"436",,"72","5790","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"437",,"61","5790","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"438",,"111","6080","8004",Freyastrasse 8,"Freyastrasse 8, 8004",Zurich,Zurich,Switzerland,"0","505594264","8, Freyastrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.37194455,8.524574437459435",n4881705890,"4881705890",node,tram_stop,,,,,,,"Zürich, Bahnhof Wiedikon","Zürich, Bahnhof Wiedikon",,,,,,"8573710","Zürich Wiedikon, Bahnhof",yes,"3042",stop_position,VBZ,ZVV,Bahnhof Wiedikon,"405","1",0.000769862480565013,8.52457443745944,47.37194455,8.5241747,47.3712866
"439",,"15","390","8047",Wydaeckerring 145,"Wydaeckerring 145, 8047",Zurich,Zurich,Switzerland,"0","2510468287","145, Wydäckerring, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3698125,8.4929887",n5105515039,"5105515039",node,tram_stop,,,,,,,,,,,,,,"8503610","Zürich, Triemli",yes,"2680",stop_position,VBZ,ZVV,Triemli,"485","1",0.00310731947021949,8.4929887,47.3698125,8.4953582,47.3678023
"440",,"42","4890","8001",Brandschenkestrasse 10,"Brandschenkestrasse 10, 8001",Zurich,Zurich,Switzerland,"0","5535868990","Fleming's, 10, Brandschenkestrasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",tourism,hotel,"47.3696334,8.5334346",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.00187374970046743,8.5334346,47.3696334,8.5318751,47.3706721
"441",,"45","4010","8005",Albertstrasse 7,"Albertstrasse 7, 8005",Zurich,Zurich,Switzerland,"0","152680964","7, Albertstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.386166849999995,8.526006299791325",n2268534978,"2268534978",node,tram_stop,,,,,,,,,Dammweg,,,,yes,"8591110","Zürich, Löwenbräu",yes,"648",stop_position,VBZ,ZVV,Löwenbräu,"404","1",0.00214673164514359,8.52600629979132,47.38616685,8.5262309,47.3883018
"442",,"76","6090","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791",n2275787444,"2275787444",node,tram_stop,,,,,,Q201977,,,,,,,yes,"8591079","Zürich, Bezirksgebäude",yes,"478",stop_position,VBZ,ZVV,Bezirksgebäude,"411","1",0.000740540046185204,8.5260791,47.3732762,8.5258741,47.3739878
"443",,"48","5950","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.00191049988743737,8.53023028165227,47.35257835,8.5319803,47.3518119
"444",,"49","4450","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.00191049988743737,8.53023028165227,47.35257835,8.5319803,47.3518119
"445",,"111","7430","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"446",,"38","3410","8050",Binzmuehlestrasse 50,"Binzmuehlestrasse 50, 8050",Zurich,Zurich,Switzerland,"0","11587037861","50, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141083,8.544824",n2282310578,"2282310578",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00102574244330715,8.544824,47.4141083,8.5457224,47.4136133
"447",,"49","4450","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"448",,"22","3550","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808",n2456957719,"2456957719",node,tram_stop,,,,,,,,,Utobrücke,,,,,"8591366","Zürich, Sihlcity Nord",yes,"2771",stop_position,VBZ,ZVV,Sihlcity Nord,"420","1",0.00237487181730025,8.52219606884381,47.3622153,8.5228083,47.3599207
"449",,"67","6090","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791",n2275787444,"2275787444",node,tram_stop,,,,,,Q201977,,,,,,,yes,"8591079","Zürich, Bezirksgebäude",yes,"478",stop_position,VBZ,ZVV,Bezirksgebäude,"411","1",0.000740540046185204,8.5260791,47.3732762,8.5258741,47.3739878
"450",,"34","4310","8001",Brandschenkestrasse 10,"Brandschenkestrasse 10, 8001",Zurich,Zurich,Switzerland,"0","5535868990","Fleming's, 10, Brandschenkestrasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",tourism,hotel,"47.3696334,8.5334346",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.00187374970046743,8.5334346,47.3696334,8.5318751,47.3706721
"451",,"42","4600","8001",Brandschenkestrasse 10,"Brandschenkestrasse 10, 8001",Zurich,Zurich,Switzerland,"0","5535868990","Fleming's, 10, Brandschenkestrasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",tourism,hotel,"47.3696334,8.5334346",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.00187374970046743,8.5334346,47.3696334,8.5318751,47.3706721
"452",,"23","3850","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791",n2275787444,"2275787444",node,tram_stop,,,,,,Q201977,,,,,,,yes,"8591079","Zürich, Bezirksgebäude",yes,"478",stop_position,VBZ,ZVV,Bezirksgebäude,"411","1",0.000740540046185204,8.5260791,47.3732762,8.5258741,47.3739878
"453",,"61","6090","8004",Cramerstrasse 2-6,"Cramerstrasse 2-6, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791",n2275787444,"2275787444",node,tram_stop,,,,,,Q201977,,,,,,,yes,"8591079","Zürich, Bezirksgebäude",yes,"478",stop_position,VBZ,ZVV,Bezirksgebäude,"411","1",0.000740540046185204,8.5260791,47.3732762,8.5258741,47.3739878
"454",,"19","3110","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.000873647884361603,8.53180974568988,47.3698009,8.5318751,47.3706721
"455",,"100","7560","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.00191049988743737,8.53023028165227,47.35257835,8.5319803,47.3518119
"456",,"40","4750","8003",Rotachstrasse 33,"Rotachstrasse 33, 8003",Zurich,Zurich,Switzerland,"0","55757953","33, Rotachstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.370805649999994,8.514761418968668",n4881705889,"4881705889",node,tram_stop,,,,,,,,,,,,,,"8502572","Zürich, Goldbrunnenplatz",yes,"1012",stop_position,VBZ,ZVV,Goldbrunnenplatz,"421","1",0.000788414385056689,8.51476141896867,47.37080565,8.5141504,47.3703074
"457",,"70","5950","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.00191049988743737,8.53023028165227,47.35257835,8.5319803,47.3518119
"458",,"54","4600","8050",Binzmuehlestrasse 50,"Binzmuehlestrasse 50, 8050",Zurich,Zurich,Switzerland,"0","11587037861","50, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141083,8.544824",n2282310578,"2282310578",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00102574244330715,8.544824,47.4141083,8.5457224,47.4136133
"459",,"64","5950","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269",n4885862782,"4885862782",node,tram_stop,,,,,,,,,,,,,,"8591082","Zürich, Billoweg",yes,"488",stop_position,VBZ,ZVV,Billoweg,"413","1",0.00191049988743737,8.53023028165227,47.35257835,8.5319803,47.3518119
"460",,"17","2810","8003",Rotachstrasse 33,"Rotachstrasse 33, 8003",Zurich,Zurich,Switzerland,"0","55757953","33, Rotachstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.370805649999994,8.514761418968668",n4881705889,"4881705889",node,tram_stop,,,,,,,,,,,,,,"8502572","Zürich, Goldbrunnenplatz",yes,"1012",stop_position,VBZ,ZVV,Goldbrunnenplatz,"421","1",0.000788414385056689,8.51476141896867,47.37080565,8.5141504,47.3703074
"461",,"23","3710","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791",n2275787444,"2275787444",node,tram_stop,,,,,,Q201977,,,,,,,yes,"8591079","Zürich, Bezirksgebäude",yes,"478",stop_position,VBZ,ZVV,Bezirksgebäude,"411","1",0.000740540046185204,8.5260791,47.3732762,8.5258741,47.3739878
"462",,"37","4450","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.000873647884361603,8.53180974568988,47.3698009,8.5318751,47.3706721
"463",,"38","3410","8050",Binzmuehlestrasse 48,"Binzmuehlestrasse 48, 8050",Zurich,Zurich,Switzerland,"0","11587037862","48, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141027,8.5450042",n2282310578,"2282310578",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.000869093550776554,8.5450042,47.4141027,8.5457224,47.4136133
"464",,"127","6390","8050",Binzmuehlestrasse 48,"Binzmuehlestrasse 48, 8050",Zurich,Zurich,Switzerland,"0","11587037862","48, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141027,8.5450042",n2282310578,"2282310578",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.000869093550776554,8.5450042,47.4141027,8.5457224,47.4136133
"465",,"64","6390","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879",n2308617697,"2308617697",node,tram_stop,,,,,,,"Zürich, Bahnhof Selnau","Zürich, Bahnhof Selnau",,,,,yes,"8591064","Zürich Selnau, Bahnhof",yes,"2551",stop_position,VBZ,ZVV,Bahnhof Selnau,"413","1",0.000873647884361603,8.53180974568988,47.3698009,8.5318751,47.3706721
"466",,"15","2950","8005",Albertstrasse 7,"Albertstrasse 7, 8005",Zurich,Zurich,Switzerland,"0","152680964","7, Albertstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.386166849999995,8.526006299791325",n2268534978,"2268534978",node,tram_stop,,,,,,,,,Dammweg,,,,yes,"8591110","Zürich, Löwenbräu",yes,"648",stop_position,VBZ,ZVV,Löwenbräu,"404","1",0.00214673164514359,8.52600629979132,47.38616685,8.5262309,47.3883018
"467",,"40","4450","8005",Albertstrasse 7,"Albertstrasse 7, 8005",Zurich,Zurich,Switzerland,"0","152680964","7, Albertstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.386166849999995,8.526006299791325",n2268534978,"2268534978",node,tram_stop,,,,,,,,,Dammweg,,,,yes,"8591110","Zürich, Löwenbräu",yes,"648",stop_position,VBZ,ZVV,Löwenbräu,"404","1",0.00214673164514359,8.52600629979132,47.38616685,8.5262309,47.3883018
"468",,"45","4890","8004",Zweierstrasse 24,"Zweierstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","338540633","24, Zweierstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.372977399999996,8.526193956624141",n2275780155,"2275780155",node,tram_stop,,,,,,,,,,,,,no,"8591427","Zürich, Werd",yes,"6238",stop_position,VBZ,ZVV,Werd,"411","1",0.000734414818555036,8.52619395662414,47.3729774,8.5267251,47.3724702
"469",,"22","3110","8004",Zweierstrasse 24,"Zweierstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","338540633","24, Zweierstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.372977399999996,8.526193956624141",n2275780155,"2275780155",node,tram_stop,,,,,,,,,,,,,no,"8591427","Zürich, Werd",yes,"6238",stop_position,VBZ,ZVV,Werd,"411","1",0.000734414818555036,8.52619395662414,47.3729774,8.5267251,47.3724702
"470",,"35","4310","8004",Zweierstrasse 24,"Zweierstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","338540633","24, Zweierstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.372977399999996,8.526193956624141",n2275780155,"2275780155",node,tram_stop,,,,,,,,,,,,,no,"8591427","Zürich, Werd",yes,"6238",stop_position,VBZ,ZVV,Werd,"411","1",0.000734414818555036,8.52619395662414,47.3729774,8.5267251,47.3724702
