ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,shop,fair_trade,facebook,contact:instagram,type_2,membership,operator:wikidata,email,toilets,stroller,second_hand,payment:cards,internet_access:fee,diet:vegetarian,diet:vegan,diet:pescetarian,diet:kosher,currency:EUR,currency:CHF,air_conditioning,contact:phone,diet:lactose_free,diet:gluten_free,access:covid19,amenity,addr:housename,url,cuisine,payment:debit_cards,payment:credit_cards,organic,phone,start_date,diet:halal,location,layer,toilets:wheelchair,payment:vpay,payment:visa,payment:v_pay,payment:twint,payment:samsung_pay,payment:postfinance_card,payment:mastercard,payment:maestro,payment:google_pay,payment:contactless,payment:coins,payment:cash,payment:apple_pay,payment:app,payment:american_express,internet_access,opening_hours:covid19,old_name,addr:place,cash_withdrawal:type,cash_withdrawal:purchase_required,cash_withdrawal:fee,cash_withdrawal,indoor,website,takeaway,source:opening_hours,level,branch,alt_name,wheelchair,operator,opening_hours,name,check_date:opening_hours,check_date,brand:wikipedia,brand:wikidata,brand,addr:street,addr:postcode,addr:housenumber,addr:country,addr:city,n,distance,feature_x,feature_y,nearest_x,nearest_y
"385","6.5","154","3560","8057",Winterthurerstrasse 346,"Winterthurerstrasse 346, 8057",Zurich,Zurich,Switzerland,"0","125615481","346, Winterthurerstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40369655,8.55834129138577",n2335085510,"2335085510",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,Zürich Precisa,Coop Precisa,,Coop Genossenschaft,"Mo-Fr 08:00-20:00; Sa 07:30-20:00",Coop,2024-03-03,,,Q432564,Coop,Wallisellenstrasse,"8050","333",CH,Zürich,"1",0.00862985645969918,8.55834129138577,47.40369655,8.5626146,47.4111941
"386","6.5","160","5010","8051",Saatlenstrasse 13,"Saatlenstrasse 13, 8051",Zurich,Zurich,Switzerland,"0","10719248650","Scheuss & Partner, 13, Saatlenstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",shop,computer,"47.4047008,8.5705877",n413334751,"413334751",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"-1",Zürich Schwamendingen,Coop Schwamendingen,yes,Coop Genossenschaft,Mo-Sa 06:30-21:00,Coop,2023-01-25,,,,,Saatlenstrasse,"8051","12",CH,Zürich,"1",0.00129405011108404,8.5705877,47.4047008,8.5718792,47.404782
"387","6.5","210","19390","8001","Seidengasse, 6","Seidengasse, 6, 8001",Zurich,Zurich,Switzerland,"0","693318451","H&M, 6, Seidengasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",shop,clothes,"47.3744749,8.53804",n765567648,"765567648",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich City,,yes,Aldi Suisse,Mo-Sa 08:00-21:00,Aldi,,2024-02-03,,Q41171672,ALDI,Sihlstrasse,"8001","3",CH,Zürich,"1",0.000823415447999614,8.53804,47.3744749,8.537683,47.3737329
"388","6.5","140","5860","8038",Widmerstrasse 87,"Widmerstrasse 87, 8038",Zurich,Zurich,Switzerland,"0","462578541","87a, Widmerstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",building,shed,"47.337377849999996,8.533038361152844",n79977755,"79977755",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coop.ch/,,,,Zürich Wollishofen,Coop Wollishofen,yes,Coop Genossenschaft,"Mo-Sa 07:30-21:00; PH off",Coop,,,,Q432564,Coop,Alte Kalchbühlstrasse,"8038","15",CH,Zürich,"1",0.00366850929622733,8.53303836115284,47.33737785,8.5305461,47.3400698
"389","6.5","140","5470","8044",Susenbergstrasse 144,"Susenbergstrasse 144, 8044",Zurich,Zurich,Switzerland,"0","105785193","144, Susenbergstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.384968549999996,8.559295870542474",n995471959,"995471959",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-toblerplatz,,,,Zürich Toblerplatz,Migros Toblerplatz,,Genossenschaft Migros Zürich,"Mo-Sa 07:30-20:00; PH off",Migros,,,de:Migros,Q680727,Migros,Toblerstrasse,"8044","73",CH,Zürich,"1",0.00558659929981543,8.55929587054247,47.38496855,8.5594679,47.3793846
"390","6.5","230","5110","8050",Hagenholzstrasse 90,"Hagenholzstrasse 90, 8050",Zurich,Zurich,Switzerland,"0","2559518464","90, Hagenholzstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4135713,8.5576826",n2335085510,"2335085510",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,Zürich Precisa,Coop Precisa,,Coop Genossenschaft,"Mo-Fr 08:00-20:00; Sa 07:30-20:00",Coop,2024-03-03,,,Q432564,Coop,Wallisellenstrasse,"8050","333",CH,Zürich,"1",0.00547500719999453,8.5576826,47.4135713,8.5626146,47.4111941
"391","6.5","190","4870","8006",Rigistrasse 13,"Rigistrasse 13, 8006",Zurich,Zurich,Switzerland,"0","97353939","13, Rigistrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3852206,8.548851746413167",n4827131028,"4827131028",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-rigiplatz,,,,Zürich Rigiplatz,Migros Rigiplatz,yes,Genossenschaft Migros Zürich,"Mo-Sa 08:00-21:00; PH off",Migros,2021-10-04,2023-04-19,de:Migros,Q680727,Migros,Winterthurerstrasse,"8006",2-4,CH,Zürich,"1",0.000788328310040321,8.54885174641317,47.3852206,8.5486931,47.3859928
"392","6.5","160","4320","8053",Wiesliacher 91,"Wiesliacher 91, 8053",Zurich,Zurich,Switzerland,"0","270353118","91, Wiesliacher, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35538355,8.596289638495954",n970651005,"970651005",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-20:00,,,,,,,,,,,,Zürich Witikon,Coop Witikon,yes,Coop Genossenschaft,Mo-Sa 07:00-21:00,Coop,,,,,,Witikonerstrasse,"8053","409",CH,Zürich,"1",0.00506808058895373,8.59628963849595,47.35538355,8.5947159,47.3602011
"393","6.5","180","4570","8005",Hardturmstrasse 104,"Hardturmstrasse 104, 8005",Zurich,Zurich,Switzerland,"0","3437373041","104, Hardturmstrasse, Escher Wyss, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3927071,8.51614",n7128726985,"7128726985",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-21:00,Lidl,,2024-01-19,en:Lidl,Q151954,Lidl,Förrlibuckstrasse,"8005","62",,Zürich,"1",0.000536446204201551,8.51614,47.3927071,8.5156978,47.3924034
"394","6.5","160","4560","8046",Georg-Kempf-strasse 10,"Georg-Kempf-strasse 10, 8046",Zurich,Zurich,Switzerland,"0","33038812","10, Georg-Kempf-Strasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4216588,8.497759715434086",n7591924440,"7591924440",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Affoltern,,,,"Mo-Sa 07:30-20:00; PH off",Lidl,,,en:Lidl,Q151954,Lidl,Wehntalerstrasse,"8046","625",,Zürich,"1",0.0016939988839938,8.49775971543409,47.4216588,8.4993196,47.4223194
"395","6.5","180","7720","8008",Russenweg 8,"Russenweg 8, 8008",Zurich,Zurich,Switzerland,"0","355083864","8, Russenweg, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3568679,8.572198902585729",n273942728,"273942728",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-burgwies,,,,Zürich Burgwies,Migros Burgwies,yes,Genossenschaft Migros Zürich,"Mo-Sa 08:00-20:00; PH off",Migros,2024-04-21,,de:Migros,Q680727,Migros,Forchstrasse,"8008","260",CH,Zürich,"1",0.00111334931636438,8.57219890258573,47.3568679,8.5713693,47.3576104
"396","6.5","143","6440","8002",Rieterstrasse 35,"Rieterstrasse 35, 8002",Zurich,Zurich,Switzerland,"0","180844705","35, Rieterstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.358531049999996,8.526221092734724",n3740393252,"3740393252",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.leshuk.ch/,,,,,,,,"Mo-We 08:00-19:00; Th 08:00-20:00; Fr 07:30-15:00; Sa, Su, PH off",LeShuk,,,,,,Waffenplatzstrasse,"8002","53",CH,Zürich,"1",0.000921627077776122,8.52622109273472,47.35853105,8.5271404,47.3585964
"397","6.5","150","5430","8047",Freilagerstrasse 5-19,"Freilagerstrasse 5-19, 8047",Zurich,Zurich,Switzerland,"0","572887178","Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",highway,pedestrian,"47.3806259,8.489004",n4310529908,"4310529908",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkout,no,no,postfinance_card,,https://www.spar.ch/,,,,,,,,Mo-Sa 07:00-20:00,Spar,2022-12-13,,en:Spar (retailer),Q610492,Spar,Freilagerstrasse,"8047","51",CH,Zürich,"1",0.000900850359384207,8.489004,47.3806259,8.4896864,47.3800378
"398","6.5","530","16810","8004",Baeckerstrasse 40,"Baeckerstrasse 40, 8004",Zurich,Zurich,Switzerland,"0","914703161","Yoga City, 40, Bäckerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",leisure,fitness_centre,"47.3750614,8.5290181",n301815692,"301815692",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkout,no,no,"migros_bank;postfinance_card",,https://www.denner.ch/,,,,Zürich Stauffacher,,limited,,Mo-Sa 08:00-20:00,Denner,,,,Q379911,Denner,Werdstrasse,"8004","36",CH,Zürich,"1",0.00228416751793515,8.5290181,47.3750614,8.5294871,47.3728259
"399","6.5","146","6460","8053",Witikonerstrasse 330,"Witikonerstrasse 330, 8053",Zurich,Zurich,Switzerland,"0","272298342","330, Witikonerstrasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,terrace,"47.3582133,8.589153199999998",n1409406611,"1409406611",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zentrum Witikon,checkout,no,no,"migros_bank;postfinance_card",,https://www.denner.ch/,,,,,,yes,,Mo-Sa 08:00-20:00,Denner,,,,,,Witikonerstrasse,"8053","299",CH,Zürich,"1",0.00284941922854241,8.5891532,47.3582133,8.5863177,47.3584946
"400","6.5","150","5670","8047",Langgruetstrasse 88B,"Langgruetstrasse 88B, 8047",Zurich,Zurich,Switzerland,"0","3526189563","88b, Langgrütstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3730196,8.4968953",n7294728303,"7294728303",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 08:00-20:00,Denner,,,en:Denner (supermarket),Q379911,Denner,,,,,,"1",0.00351968863395521,8.4968953,47.3730196,8.4973375,47.3765114
"401","6.5","140","6440","8049",Winzerstrasse 65,"Winzerstrasse 65, 8049",Zurich,Zurich,Switzerland,"0","31344564","65, Winzerstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8064, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40154365,8.48946126866097",n4827131029,"4827131029",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.voi-migrospartner.ch/de-CH/filialen#voi-voi-zuerich-gruenau,,,,Zürich Grünau,VOI Grünau,,Genossenschaft Migros Zürich,"Mo-Fr 07:30-20:00; Sa 08:00-18:00",VOI,,,,,VOI Migros Partner,Grünauring,"8064","37",CH,Zürich,"1",0.00614673659993384,8.48946126866097,47.40154365,8.4865224,47.396145
"402","6.5","135","3850","8046",Georg-Kempf-Strasse 20,"Georg-Kempf-Strasse 20, 8046",Zurich,Zurich,Switzerland,"0","403319665","20, Georg-Kempf-Strasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.422128799999996,8.497118736084769",n7591924440,"7591924440",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Affoltern,,,,"Mo-Sa 07:30-20:00; PH off",Lidl,,,en:Lidl,Q151954,Lidl,Wehntalerstrasse,"8046","625",,Zürich,"1",0.00220910170281219,8.49711873608477,47.4221288,8.4993196,47.4223194
"403","6.5","143","3300","8041",Sihlweidstrasse 56,"Sihlweidstrasse 56, 8041",Zurich,Zurich,Switzerland,"0","380764117","56, Sihlweidstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3269162,8.518261759984027",n2743729939,"2743729939",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Leimbach,Coop Leimbach,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,2023-05-31,,,,,Leimbachstrasse,"8041","200",CH,Zürich,"1",0.00388057824246161,8.51826175998403,47.3269162,8.514451,47.3261834
"404","6.5","154","7060","8049",Limmattalstrasse 266,"Limmattalstrasse 266, 8049",Zurich,Zurich,Switzerland,"0","328431324","266, Limmattalstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4032354,8.491744923754444",n1835590613,"1835590613",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hoengg,,,,Zürich Höngg,Migros Höngg,,Genossenschaft Migros Zürich,"Mo-Sa 08:00-20:00; PH off",Migros,2023-09-07,,de:Migros,Q680727,Migros,Regensdorferstrasse,"8049","20",CH,Zürich,"1",0.00574365834647688,8.49174492375444,47.4032354,8.4974554,47.4038519
"405","6.5","150","4330","8049",Imbisbuehlsteig 22,"Imbisbuehlsteig 22, 8049",Zurich,Zurich,Switzerland,"0","31297901","22, Imbisbühlsteig, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.407215699999995,8.484857890659931",n5280373595,"5280373595",node,supermarket,,,,,,Q432564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",Zürich Bombach,Coop Bombach,yes,Coop Genossenschaft,"Mo-Fr 06:30-21:00; Sa 07:00-21:00",Coop,2022-05-31,,,,,Frankentalerstrasse,"8049","20",CH,Zürich,"1",0.0037251459102937,8.48485789065993,47.4072157,8.4813811,47.4058783
"406","6.5","220","10770","8004",Zeughausstrasse 3,"Zeughausstrasse 3, 8004",Zurich,Zurich,Switzerland,"0","39675399","3, Zeughausstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3746475,8.531878190960995",n651273252,"651273252",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 44 206 91 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-stauffacher/1412_POS,,,"0;-1",Zürich Stauffacher,Coop Stauffacher,yes,Coop Genossenschaft,"Mo-Sa 07:00-21:00; PH off",Coop,,,,Q432564,Coop,Badenerstrasse,"8004","15",CH,Zürich,"1",0.00189182513543041,8.531878190961,47.3746475,8.5305624,47.3732882
"407","6.5","200","6260","8045",Frauentalweg 102,"Frauentalweg 102, 8045",Zurich,Zurich,Switzerland,"0","238090173","102, Frauentalweg, Friesenberg, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3543436,8.508340547881108",n475341549,"475341549",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coop Schweighof,,,,,,,http://standorte.coop.ch/vstinfo/showMap.do?betrnr=4897,,,,Zürich Friesenberg,Coop Friesenberg,,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,2021-06-23,,,,,Friesenbergplatz,"8045","3",CH,Zürich,"1",0.00674755816842231,8.50834054788111,47.3543436,8.5068265,47.3609191
"410","7.5","150","6770","8057",Allenmoosstrasse 60,"Allenmoosstrasse 60, 8057",Zurich,Zurich,Switzerland,"0","87800771","60, Allenmoosstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4035925,8.540053319292113",n4314993996,"4314993996",node,supermarket,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.alnatura.ch/ueber-uns/filialfinder/alnatura-bio-super-markt-alnatura-bio-super-markt-oerlikon,,,"0",Zürich Oerlikon,Alnatura Oerlikon,yes,Genossenschaft Migros Zürich,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Alnatura,,2024-02-11,,Q876811,Alnatura,Baumackerstrasse,"8050","35",CH,Zürich,"1",0.00634780990030073,8.54005331929211,47.4035925,8.5433264,47.4090314
"411","7.5","180","8780","8002",General Wille-Strasse 8,"General Wille-Strasse 8, 8002",Zurich,Zurich,Switzerland,"0","5916162892","Ramseyer's Whisky Connection, 8, General-Wille-Strasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",shop,alcohol,"47.3635085,8.5338027",n262400822,"262400822",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahnhof Enge,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-bahnhof-enge,,,,Zürich Enge Bahnhof,Migros Bahnhof Enge,yes,Genossenschaft Migros Zürich,"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Migros,2023-04-10,2022-06-25,de:Migros,Q680727,Migros,Tessinerplatz,"8002","10",CH,Zürich,"1",0.00291319735342476,8.5338027,47.3635085,8.5309446,47.3640724
"412","7.5","200","9840","8004",Gustav-Gull-Platz 11,"Gustav-Gull-Platz 11, 8004",Zurich,Zurich,Switzerland,"0","6761865565","11, Gustav-Gull-Platz, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3793589,8.5317452",n4423175779,"4423175779",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich Zollstrasse,,yes,Aldi Suisse,"Mo-Sa 07:30-21:00; PH off",Aldi,,,,Q41171672,ALDI,Zollstrasse,"8005","58",CH,Zürich,"1",0.00207359437692346,8.5317452,47.3793589,8.5331122,47.3809181
"413","7.5","260","7610","8048",Loogartenstrasse 22,"Loogartenstrasse 22, 8048",Zurich,Zurich,Switzerland,"0","318155585","22, Loogartenstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,house,"47.38996115,8.4739435",n4896104282,"4896104282",node,supermarket,,,,,,,,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,,yes,yes,yes,,,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,,wlan,,,,,,,,,,,,"0",Zürich Suteracher,Coop Suteracher,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,,,,Q432564,Coop,Am Suteracher,"8048","14",CH,Zürich,"1",0.00209139313676285,8.4739435,47.38996115,8.471856,47.3898336
"414","7.5","260","6030","8049",Holbrigstrasse 8,"Holbrigstrasse 8, 8049",Zurich,Zurich,Switzerland,"0","3930512061","8, Holbrigstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4041484,8.4968101",n1835590613,"1835590613",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hoengg,,,,Zürich Höngg,Migros Höngg,,Genossenschaft Migros Zürich,"Mo-Sa 08:00-20:00; PH off",Migros,2023-09-07,,de:Migros,Q680727,Migros,Regensdorferstrasse,"8049","20",CH,Zürich,"1",0.00071015796834157,8.4968101,47.4041484,8.4974554,47.4038519
"415","7.5","200","6090","8051",Heerenschuerlistrasse 8A,"Heerenschuerlistrasse 8A, 8051",Zurich,Zurich,Switzerland,"0","2857736066","8a, Heerenschürlistrasse, Hirzenbach, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4003654,8.5918442",n614828024,"614828024",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 44 273 93 60,,,,,,,yes,,,,,yes,,,,,,,,yes,no,,,,,,,,,https://coop.ch,,,,Zürich Hirzenbach,Coop Hirzenbach,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,,2022-10-02,,Q432564,Coop,Hirzenbachstrasse,"8051","40",CH,Zürich,"1",0.00393785212139754,8.5918442,47.4003654,8.5893605,47.4034212
"416","7.5","200","7550","8032",Klosbachstrasse 5,"Klosbachstrasse 5, 8032",Zurich,Zurich,Switzerland,"0","121110362","5, Klosbachstrasse, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3654796,8.555012727942259",n271029581,"271029581",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coop.ch/,,,,Zürich Kreuzplatz,Coop Kreuzplatz,yes,Coop Genossenschaft,Mo-Sa 08:00-21:00,Coop,,,,Q432564,Coop,Forchstrasse,"8008","4",CH,Zürich,"1",0.00118532637523336,8.55501272794226,47.3654796,8.5551291,47.3643
"417","7.5","210","9370","8032",Sonnhaldenstrasse 11,"Sonnhaldenstrasse 11, 8032",Zurich,Zurich,Switzerland,"0","122213383","11, Sonnhaldenstrasse, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.367454949999996,8.562753314791962",n1365312935,"1365312935",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coop.ch/,,,,Zürich Römerhof,Coop Römerhof,,Coop Genossenschaft,Mo-Sa 07:00-21:00,Coop,,,,,,Klosbachstrasse,"8032","104",CH,Zürich,"1",0.00198225642947802,8.56275331479196,47.36745495,8.5608053,47.3678218
"418","7.5","190","8430","8037",Rebbergstrasse 11,"Rebbergstrasse 11, 8037",Zurich,Zurich,Switzerland,"0","31579070","11, Rebbergstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3980599,8.516596400000001",n6734792611,"6734792611",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.voi-migrospartner.ch/de-CH/filialen#voi-voi-zuerich-hoenggerstrasse,,,,Zürich Hönggerstrasse,VOI Hönggerstrasse,yes,Genossenschaft Migros Zürich,"Mo-Fr 07:00-20:00, Sa 07:00-19:00; PH off",VOI,,2024-02-23,,,VOI Migros Partner,Hönggerstrasse,"8037","117",CH,Zürich,"1",0.0032502622124984,8.5165964,47.3980599,8.5183575,47.3953281
"419","7.5","160","5760","8053",Wiesliacher 21,"Wiesliacher 21, 8053",Zurich,Zurich,Switzerland,"0","154008673","21, Wiesliacher, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.353868950000006,8.599121820003521",n970651005,"970651005",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-20:00,,,,,,,,,,,,Zürich Witikon,Coop Witikon,yes,Coop Genossenschaft,Mo-Sa 07:00-21:00,Coop,,,,,,Witikonerstrasse,"8053","409",CH,Zürich,"1",0.00771415936442959,8.59912182000352,47.35386895,8.5947159,47.3602011
